START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,START_TS,END_TS,duration_min,date,year,month,month_name,weekday,hour,day-night,MONTH,DAY
11/21/2016 18:43,11/21/2016 18:51,Business,Morrisville,Cary,3.4,Errand/Supplies,2016-11-21 18:43:00,2016-11-21 18:51:00,8.0,2016-11-21,2016,11,November,Monday,18,Evening,Nov,Mon
11/22/2016 15:12,11/22/2016 15:27,Business,Cary,Cary,5.5,Meeting,2016-11-22 15:12:00,2016-11-22 15:27:00,15.0,2016-11-22,2016,11,November,Tuesday,15,Afternoon,Nov,Tues
11/22/2016 15:31,11/22/2016 15:44,Business,Cary,Cary,4.1,Meeting,2016-11-22 15:31:00,2016-11-22 15:44:00,13.0,2016-11-22,2016,11,November,Tuesday,15,Afternoon,Nov,Tues
11/22/2016 15:51,11/22/2016 16:43,Business,Cary,Cary,12.7,Customer Visit,2016-11-22 15:51:00,2016-11-22 16:43:00,52.0,2016-11-22,2016,11,November,Tuesday,15,Afternoon,Nov,Tues
11/22/2016 18:18,11/22/2016 18:28,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-11-22 18:18:00,2016-11-22 18:28:00,10.0,2016-11-22,2016,11,November,Tuesday,18,Evening,Nov,Tues
11/22/2016 21:02,11/22/2016 21:14,Business,Morrisville,Cary,3.5,Customer Visit,2016-11-22 21:02:00,2016-11-22 21:14:00,12.0,2016-11-22,2016,11,November,Tuesday,21,Night,Nov,Tues
11/23/2016 15:34,11/23/2016 15:50,Business,Cary,Cary,5.9,Meal/Entertain,2016-11-23 15:34:00,2016-11-23 15:50:00,16.0,2016-11-23,2016,11,November,Wednesday,15,Afternoon,Nov,Wed
11/25/2016 11:47,11/25/2016 12:04,Business,Cary,Durham,10.3,Meeting,2016-11-25 11:47:00,2016-11-25 12:04:00,17.0,2016-11-25,2016,11,November,Friday,11,Afternoon,Nov,Fri
11/25/2016 13:13,11/25/2016 13:31,Business,Durham,Cary,11.1,Meeting,2016-11-25 13:13:00,2016-11-25 13:31:00,18.0,2016-11-25,2016,11,November,Friday,13,Afternoon,Nov,Fri
11/26/2016 17:00,11/26/2016 17:12,Business,Cary,Apex,5.1,Meeting,2016-11-26 17:00:00,2016-11-26 17:12:00,12.0,2016-11-26,2016,11,November,Saturday,17,Evening,Nov,Sat
11/26/2016 17:36,11/26/2016 17:56,Business,Apex,Holly Springs,9.0,Meeting,2016-11-26 17:36:00,2016-11-26 17:56:00,20.0,2016-11-26,2016,11,November,Saturday,17,Evening,Nov,Sat
11/26/2016 18:29,11/26/2016 19:04,Business,Holly Springs,Cary,13.3,Between Offices,2016-11-26 18:29:00,2016-11-26 19:04:00,35.0,2016-11-26,2016,11,November,Saturday,18,Evening,Nov,Sat
11/26/2016 19:47,11/26/2016 19:54,Business,Cary,Cary,2.5,Errand/Supplies,2016-11-26 19:47:00,2016-11-26 19:54:00,7.0,2016-11-26,2016,11,November,Saturday,19,Evening,Nov,Sat
11/27/2016 15:59,11/27/2016 16:06,Business,Cary,Morrisville,3.3,Meal/Entertain,2016-11-27 15:59:00,2016-11-27 16:06:00,7.0,2016-11-27,2016,11,November,Sunday,15,Afternoon,Nov,Sun
11/30/2016 11:03,11/30/2016 11:34,Business,Cary,Raleigh,8.5,Customer Visit,2016-11-30 11:03:00,2016-11-30 11:34:00,31.0,2016-11-30,2016,11,November,Wednesday,11,Afternoon,Nov,Wed
11/30/2016 11:53,11/30/2016 12:35,Business,Raleigh,Morrisville,6.7,Temporary Site,2016-11-30 11:53:00,2016-11-30 12:35:00,42.0,2016-11-30,2016,11,November,Wednesday,11,Afternoon,Nov,Wed
12-01-2016 07:44,12-01-2016 07:59,Business,Cary,Cary,5.5,Meeting,2016-12-01 07:44:00,2016-12-01 07:59:00,15.0,2016-12-01,2016,12,December,Thursday,7,Morning,Dec,Thus
12-01-2016 08:37,12-01-2016 08:53,Business,Cary,Cary,5.5,Errand/Supplies,2016-12-01 08:37:00,2016-12-01 08:53:00,16.0,2016-12-01,2016,12,December,Thursday,8,Morning,Dec,Thus
12-01-2016 18:00,12-01-2016 18:12,Business,Cary,Morrisville,2.9,Meal/Entertain,2016-12-01 18:00:00,2016-12-01 18:12:00,12.0,2016-12-01,2016,12,December,Thursday,18,Evening,Dec,Thus
12-01-2016 20:36,12-01-2016 20:46,Business,Morrisville,Cary,2.9,Customer Visit,2016-12-01 20:36:00,2016-12-01 20:46:00,10.0,2016-12-01,2016,12,December,Thursday,20,Night,Dec,Thus
12-02-2016 12:12,12-02-2016 12:23,Business,Cary,Apex,5.1,Meal/Entertain,2016-12-02 12:12:00,2016-12-02 12:23:00,11.0,2016-12-02,2016,12,December,Friday,12,Afternoon,Dec,Fri
12-02-2016 13:07,12-02-2016 13:22,Business,Apex,Cary,5.3,Customer Visit,2016-12-02 13:07:00,2016-12-02 13:22:00,15.0,2016-12-02,2016,12,December,Friday,13,Afternoon,Dec,Fri
12-02-2016 20:41,12-02-2016 20:48,Business,Cary,Morrisville,3.3,Meal/Entertain,2016-12-02 20:41:00,2016-12-02 20:48:00,7.0,2016-12-02,2016,12,December,Friday,20,Night,Dec,Fri
12-02-2016 22:59,12-02-2016 23:07,Business,Morrisville,Cary,3.0,Customer Visit,2016-12-02 22:59:00,2016-12-02 23:07:00,8.0,2016-12-02,2016,12,December,Friday,22,Night,Dec,Fri
12-03-2016 18:35,12-03-2016 18:56,Business,Cary,Wake Co.,6.6,Errand/Supplies,2016-12-03 18:35:00,2016-12-03 18:56:00,21.0,2016-12-03,2016,12,December,Saturday,18,Evening,Dec,Sat
12-03-2016 20:31,12-03-2016 20:41,Business,Morrisville,Cary,3.0,Customer Visit,2016-12-03 20:31:00,2016-12-03 20:41:00,10.0,2016-12-03,2016,12,December,Saturday,20,Night,Dec,Sat
12-04-2016 18:56,12-04-2016 19:03,Business,Cary,Morrisville,2.9,Meal/Entertain,2016-12-04 18:56:00,2016-12-04 19:03:00,7.0,2016-12-04,2016,12,December,Sunday,18,Evening,Dec,Sun
12-04-2016 20:23,12-04-2016 20:34,Business,Morrisville,Cary,3.4,Customer Visit,2016-12-04 20:23:00,2016-12-04 20:34:00,11.0,2016-12-04,2016,12,December,Sunday,20,Night,Dec,Sun
12-05-2016 19:22,12-05-2016 19:37,Business,Cary,Cary,3.8,Meal/Entertain,2016-12-05 19:22:00,2016-12-05 19:37:00,15.0,2016-12-05,2016,12,December,Monday,19,Evening,Dec,Mon
12-07-2016 12:03,12-07-2016 12:32,Business,Cary,Cary,6.6,Meeting,2016-12-07 12:03:00,2016-12-07 12:32:00,29.0,2016-12-07,2016,12,December,Wednesday,12,Afternoon,Dec,Wed
12-07-2016 12:35,12-07-2016 12:46,Business,Cary,Cary,4.0,Meeting,2016-12-07 12:35:00,2016-12-07 12:46:00,11.0,2016-12-07,2016,12,December,Wednesday,12,Afternoon,Dec,Wed
12-07-2016 19:53,12-07-2016 20:13,Business,Cary,Cary,7.0,Customer Visit,2016-12-07 19:53:00,2016-12-07 20:13:00,20.0,2016-12-07,2016,12,December,Wednesday,19,Evening,Dec,Wed
12-07-2016 21:13,12-07-2016 21:50,Business,Cary,Cary,6.9,Meal/Entertain,2016-12-07 21:13:00,2016-12-07 21:50:00,37.0,2016-12-07,2016,12,December,Wednesday,21,Night,Dec,Wed
12-08-2016 14:19,12-08-2016 14:32,Business,Cary,Cary,3.4,Errand/Supplies,2016-12-08 14:19:00,2016-12-08 14:32:00,13.0,2016-12-08,2016,12,December,Thursday,14,Afternoon,Dec,Thus
12-08-2016 14:53,12-08-2016 15:02,Business,Cary,Cary,3.4,Errand/Supplies,2016-12-08 14:53:00,2016-12-08 15:02:00,9.0,2016-12-08,2016,12,December,Thursday,14,Afternoon,Dec,Thus
12-08-2016 19:22,12-08-2016 19:27,Business,Cary,Cary,2.0,Meeting,2016-12-08 19:22:00,2016-12-08 19:27:00,5.0,2016-12-08,2016,12,December,Thursday,19,Evening,Dec,Thus
12-08-2016 21:26,12-08-2016 21:31,Business,Cary,Cary,2.0,Errand/Supplies,2016-12-08 21:26:00,2016-12-08 21:31:00,5.0,2016-12-08,2016,12,December,Thursday,21,Night,Dec,Thus
12-09-2016 12:09,12-09-2016 12:24,Business,Cary,Apex,5.1,Errand/Supplies,2016-12-09 12:09:00,2016-12-09 12:24:00,15.0,2016-12-09,2016,12,December,Friday,12,Afternoon,Dec,Fri
12-09-2016 13:15,12-09-2016 13:43,Business,Apex,Cary,8.8,Temporary Site,2016-12-09 13:15:00,2016-12-09 13:43:00,28.0,2016-12-09,2016,12,December,Friday,13,Afternoon,Dec,Fri
12-09-2016 20:11,12-09-2016 20:34,Business,Cary,Cary,5.6,Meeting,2016-12-09 20:11:00,2016-12-09 20:34:00,23.0,2016-12-09,2016,12,December,Friday,20,Night,Dec,Fri
12-09-2016 22:03,12-09-2016 22:57,Business,Cary,Cary,18.9,Customer Visit,2016-12-09 22:03:00,2016-12-09 22:57:00,54.0,2016-12-09,2016,12,December,Friday,22,Night,Dec,Fri
12-10-2016 12:43,12-10-2016 13:16,Business,Cary,Fuquay-Varina,15.6,Meeting,2016-12-10 12:43:00,2016-12-10 13:16:00,33.0,2016-12-10,2016,12,December,Saturday,12,Afternoon,Dec,Sat
12-10-2016 14:42,12-10-2016 15:18,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,2016-12-10 14:42:00,2016-12-10 15:18:00,36.0,2016-12-10,2016,12,December,Saturday,14,Afternoon,Dec,Sat
12-10-2016 18:17,12-10-2016 18:27,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-10 18:17:00,2016-12-10 18:27:00,10.0,2016-12-10,2016,12,December,Saturday,18,Evening,Dec,Sat
12-10-2016 22:09,12-10-2016 22:21,Business,Morrisville,Cary,3.1,Customer Visit,2016-12-10 22:09:00,2016-12-10 22:21:00,12.0,2016-12-10,2016,12,December,Saturday,22,Night,Dec,Sat
12-11-2016 16:06,12-11-2016 16:16,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-11 16:06:00,2016-12-11 16:16:00,10.0,2016-12-11,2016,12,December,Sunday,16,Evening,Dec,Sun
12-11-2016 19:05,12-11-2016 19:15,Business,Morrisville,Cary,4.8,Errand/Supplies,2016-12-11 19:05:00,2016-12-11 19:15:00,10.0,2016-12-11,2016,12,December,Sunday,19,Evening,Dec,Sun
12-11-2016 21:48,12-11-2016 21:56,Business,Cary,Cary,2.1,Errand/Supplies,2016-12-11 21:48:00,2016-12-11 21:56:00,8.0,2016-12-11,2016,12,December,Sunday,21,Night,Dec,Sun
12-12-2016 13:22,12-12-2016 13:32,Business,Cary,Cary,3.1,Errand/Supplies,2016-12-12 13:22:00,2016-12-12 13:32:00,10.0,2016-12-12,2016,12,December,Monday,13,Afternoon,Dec,Mon
12-12-2016 13:36,12-12-2016 13:51,Business,Cary,Apex,4.4,Meal/Entertain,2016-12-12 13:36:00,2016-12-12 13:51:00,15.0,2016-12-12,2016,12,December,Monday,13,Afternoon,Dec,Mon
12-12-2016 14:26,12-12-2016 14:39,Business,Apex,Cary,4.7,Customer Visit,2016-12-12 14:26:00,2016-12-12 14:39:00,13.0,2016-12-12,2016,12,December,Monday,14,Afternoon,Dec,Mon
12-12-2016 17:51,12-12-2016 18:01,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-12 17:51:00,2016-12-12 18:01:00,10.0,2016-12-12,2016,12,December,Monday,17,Evening,Dec,Mon
12-12-2016 20:48,12-12-2016 20:57,Business,Morrisville,Cary,3.0,Customer Visit,2016-12-12 20:48:00,2016-12-12 20:57:00,9.0,2016-12-12,2016,12,December,Monday,20,Night,Dec,Mon
12/13/2016 18:19,12/13/2016 18:29,Business,Cary,Cary,4.2,Errand/Supplies,2016-12-13 18:19:00,2016-12-13 18:29:00,10.0,2016-12-13,2016,12,December,Tuesday,18,Evening,Dec,Tues
12/13/2016 20:20,12/13/2016 20:29,Business,Cary,Cary,4.1,Meal/Entertain,2016-12-13 20:20:00,2016-12-13 20:29:00,9.0,2016-12-13,2016,12,December,Tuesday,20,Night,Dec,Tues
12/14/2016 17:50,12/14/2016 18:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-12-14 17:50:00,2016-12-14 18:00:00,10.0,2016-12-14,2016,12,December,Wednesday,17,Evening,Dec,Wed
12/14/2016 20:24,12/14/2016 20:40,Business,Morrisville,Cary,3.1,Customer Visit,2016-12-14 20:24:00,2016-12-14 20:40:00,16.0,2016-12-14,2016,12,December,Wednesday,20,Night,Dec,Wed
12/15/2016 14:20,12/15/2016 14:54,Business,Cary,Morrisville,10.6,Meeting,2016-12-15 14:20:00,2016-12-15 14:54:00,34.0,2016-12-15,2016,12,December,Thursday,14,Afternoon,Dec,Thus
12/17/2016 15:38,12/17/2016 16:12,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,2016-12-17 15:38:00,2016-12-17 16:12:00,34.0,2016-12-17,2016,12,December,Saturday,15,Afternoon,Dec,Sat
12/17/2016 17:19,12/17/2016 17:59,Business,Unknown Location,Unknown Location,5.3,Temporary Site,2016-12-17 17:19:00,2016-12-17 17:59:00,40.0,2016-12-17,2016,12,December,Saturday,17,Evening,Dec,Sat
12/18/2016 13:03,12/18/2016 13:41,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,2016-12-18 13:03:00,2016-12-18 13:41:00,38.0,2016-12-18,2016,12,December,Sunday,13,Afternoon,Dec,Sun
12/18/2016 16:38,12/18/2016 17:25,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,2016-12-18 16:38:00,2016-12-18 17:25:00,47.0,2016-12-18,2016,12,December,Sunday,16,Evening,Dec,Sun
12/19/2016 9:08,12/19/2016 9:36,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,2016-12-19 09:08:00,2016-12-19 09:36:00,28.0,2016-12-19,2016,12,December,Monday,9,Morning,Dec,Mon
12/19/2016 10:15,12/19/2016 10:34,Business,Islamabad,Rawalpindi,5.9,Temporary Site,2016-12-19 10:15:00,2016-12-19 10:34:00,19.0,2016-12-19,2016,12,December,Monday,10,Morning,Dec,Mon
12/19/2016 13:04,12/19/2016 13:08,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,2016-12-19 13:04:00,2016-12-19 13:08:00,4.0,2016-12-19,2016,12,December,Monday,13,Afternoon,Dec,Mon
12/19/2016 15:09,12/19/2016 15:38,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,2016-12-19 15:09:00,2016-12-19 15:38:00,29.0,2016-12-19,2016,12,December,Monday,15,Afternoon,Dec,Mon
12/19/2016 16:50,12/19/2016 17:09,Business,Rawalpindi,Islamabad,7.2,Customer Visit,2016-12-19 16:50:00,2016-12-19 17:09:00,19.0,2016-12-19,2016,12,December,Monday,16,Evening,Dec,Mon
12/19/2016 19:55,12/19/2016 20:30,Business,Unknown Location,Unknown Location,11.0,Meeting,2016-12-19 19:55:00,2016-12-19 20:30:00,35.0,2016-12-19,2016,12,December,Monday,19,Evening,Dec,Mon
12/20/2016 10:30,12/20/2016 10:48,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,2016-12-20 10:30:00,2016-12-20 10:48:00,18.0,2016-12-20,2016,12,December,Tuesday,10,Morning,Dec,Tues
12/20/2016 11:30,12/20/2016 12:17,Business,Rawalpindi,Unknown Location,19.4,Meeting,2016-12-20 11:30:00,2016-12-20 12:17:00,47.0,2016-12-20,2016,12,December,Tuesday,11,Afternoon,Dec,Tues
12/20/2016 13:14,12/20/2016 13:20,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,2016-12-20 13:14:00,2016-12-20 13:20:00,6.0,2016-12-20,2016,12,December,Tuesday,13,Afternoon,Dec,Tues
12/20/2016 13:54,12/20/2016 14:17,Business,Unknown Location,Islamabad,5.7,Temporary Site,2016-12-20 13:54:00,2016-12-20 14:17:00,23.0,2016-12-20,2016,12,December,Tuesday,13,Afternoon,Dec,Tues
12/20/2016 16:14,12/20/2016 16:24,Business,Islamabad,Islamabad,1.8,Errand/Supplies,2016-12-20 16:14:00,2016-12-20 16:24:00,10.0,2016-12-20,2016,12,December,Tuesday,16,Evening,Dec,Tues
12/20/2016 16:56,12/20/2016 17:07,Business,Islamabad,Islamabad,1.4,Errand/Supplies,2016-12-20 16:56:00,2016-12-20 17:07:00,11.0,2016-12-20,2016,12,December,Tuesday,16,Evening,Dec,Tues
12/20/2016 18:47,12/20/2016 19:21,Business,Islamabad,Unknown Location,10.3,Customer Visit,2016-12-20 18:47:00,2016-12-20 19:21:00,34.0,2016-12-20,2016,12,December,Tuesday,18,Evening,Dec,Tues
12/21/2016 7:42,12/21/2016 8:10,Business,Unknown Location,Unknown Location,11.5,Meeting,2016-12-21 07:42:00,2016-12-21 08:10:00,28.0,2016-12-21,2016,12,December,Wednesday,7,Morning,Dec,Wed
12/21/2016 10:14,12/21/2016 10:30,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,2016-12-21 10:14:00,2016-12-21 10:30:00,16.0,2016-12-21,2016,12,December,Wednesday,10,Morning,Dec,Wed
12/21/2016 11:35,12/21/2016 11:49,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,2016-12-21 11:35:00,2016-12-21 11:49:00,14.0,2016-12-21,2016,12,December,Wednesday,11,Afternoon,Dec,Wed
12/21/2016 12:51,12/21/2016 13:33,Business,Unknown Location,Unknown Location,16.2,Meeting,2016-12-21 12:51:00,2016-12-21 13:33:00,42.0,2016-12-21,2016,12,December,Wednesday,12,Afternoon,Dec,Wed
12/21/2016 15:38,12/21/2016 15:49,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,2016-12-21 15:38:00,2016-12-21 15:49:00,11.0,2016-12-21,2016,12,December,Wednesday,15,Afternoon,Dec,Wed
12/21/2016 15:55,12/21/2016 16:05,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,2016-12-21 15:55:00,2016-12-21 16:05:00,10.0,2016-12-21,2016,12,December,Wednesday,15,Afternoon,Dec,Wed
12/21/2016 17:45,12/21/2016 17:54,Business,Islamabad,Islamabad,2.1,Meeting,2016-12-21 17:45:00,2016-12-21 17:54:00,9.0,2016-12-21,2016,12,December,Wednesday,17,Evening,Dec,Wed
12/21/2016 17:59,12/21/2016 18:31,Business,Islamabad,Unknown Location,7.2,Customer Visit,2016-12-21 17:59:00,2016-12-21 18:31:00,32.0,2016-12-21,2016,12,December,Wednesday,17,Evening,Dec,Wed
12/21/2016 19:49,12/21/2016 20:35,Business,Unknown Location,Rawalpindi,12.0,Meeting,2016-12-21 19:49:00,2016-12-21 20:35:00,46.0,2016-12-21,2016,12,December,Wednesday,19,Evening,Dec,Wed
12/21/2016 20:56,12/21/2016 23:42,Business,Rawalpindi,Unknown Location,103.0,Meeting,2016-12-21 20:56:00,2016-12-21 23:42:00,166.0,2016-12-21,2016,12,December,Wednesday,20,Night,Dec,Wed
12/22/2016 15:40,12/22/2016 16:38,Business,Unknown Location,Unknown Location,32.3,Meeting,2016-12-22 15:40:00,2016-12-22 16:38:00,58.0,2016-12-22,2016,12,December,Thursday,15,Afternoon,Dec,Thus
12/22/2016 17:04,12/22/2016 17:20,Business,Unknown Location,Unknown Location,5.3,Customer Visit,2016-12-22 17:04:00,2016-12-22 17:20:00,16.0,2016-12-22,2016,12,December,Thursday,17,Evening,Dec,Thus
12/22/2016 17:27,12/22/2016 17:53,Business,Unknown Location,Unknown Location,11.6,Meeting,2016-12-22 17:27:00,2016-12-22 17:53:00,26.0,2016-12-22,2016,12,December,Thursday,17,Evening,Dec,Thus
12/22/2016 17:56,12/22/2016 18:29,Business,Unknown Location,Unknown Location,23.2,Meeting,2016-12-22 17:56:00,2016-12-22 18:29:00,33.0,2016-12-22,2016,12,December,Thursday,17,Evening,Dec,Thus
12/22/2016 18:31,12/22/2016 18:37,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,2016-12-22 18:31:00,2016-12-22 18:37:00,6.0,2016-12-22,2016,12,December,Thursday,18,Evening,Dec,Thus
12/22/2016 18:38,12/22/2016 18:47,Business,Unknown Location,Unknown Location,12.3,Temporary Site,2016-12-22 18:38:00,2016-12-22 18:47:00,9.0,2016-12-22,2016,12,December,Thursday,18,Evening,Dec,Thus
12/22/2016 19:04,12/22/2016 19:50,Business,Unknown Location,Lahore,14.0,Meeting,2016-12-22 19:04:00,2016-12-22 19:50:00,46.0,2016-12-22,2016,12,December,Thursday,19,Evening,Dec,Thus
12/22/2016 21:41,12/22/2016 21:53,Business,Lahore,Lahore,2.1,Meal/Entertain,2016-12-22 21:41:00,2016-12-22 21:53:00,12.0,2016-12-22,2016,12,December,Thursday,21,Night,Dec,Thus
12/22/2016 23:27,12/22/2016 23:32,Business,Lahore,Lahore,2.1,Customer Visit,2016-12-22 23:27:00,2016-12-22 23:32:00,5.0,2016-12-22,2016,12,December,Thursday,23,Night,Dec,Thus
12/23/2016 9:21,12/23/2016 9:41,Business,Lahore,Lahore,3.0,Meeting,2016-12-23 09:21:00,2016-12-23 09:41:00,20.0,2016-12-23,2016,12,December,Friday,9,Morning,Dec,Fri
12/23/2016 11:33,12/23/2016 11:58,Business,Lahore,Unknown Location,6.2,Meeting,2016-12-23 11:33:00,2016-12-23 11:58:00,25.0,2016-12-23,2016,12,December,Friday,11,Afternoon,Dec,Fri
12/23/2016 14:15,12/23/2016 15:25,Business,Unknown Location,Unknown Location,9.6,Meeting,2016-12-23 14:15:00,2016-12-23 15:25:00,70.0,2016-12-23,2016,12,December,Friday,14,Afternoon,Dec,Fri
12/23/2016 16:23,12/23/2016 16:34,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,2016-12-23 16:23:00,2016-12-23 16:34:00,11.0,2016-12-23,2016,12,December,Friday,16,Evening,Dec,Fri
12/23/2016 17:34,12/23/2016 18:27,Business,Unknown Location,Lahore,7.1,Meal/Entertain,2016-12-23 17:34:00,2016-12-23 18:27:00,53.0,2016-12-23,2016,12,December,Friday,17,Evening,Dec,Fri
12/24/2016 7:43,12/24/2016 8:04,Business,Lahore,Unknown Location,6.3,Meal/Entertain,2016-12-24 07:43:00,2016-12-24 08:04:00,21.0,2016-12-24,2016,12,December,Saturday,7,Morning,Dec,Sat
12/24/2016 9:19,12/24/2016 9:55,Business,Unknown Location,Lahore,10.7,Meal/Entertain,2016-12-24 09:19:00,2016-12-24 09:55:00,36.0,2016-12-24,2016,12,December,Saturday,9,Morning,Dec,Sat
12/24/2016 10:34,12/24/2016 10:53,Business,Lahore,Lahore,5.3,Meal/Entertain,2016-12-24 10:34:00,2016-12-24 10:53:00,19.0,2016-12-24,2016,12,December,Saturday,10,Morning,Dec,Sat
12/24/2016 12:51,12/24/2016 12:53,Business,Lahore,Lahore,1.6,Errand/Supplies,2016-12-24 12:51:00,2016-12-24 12:53:00,2.0,2016-12-24,2016,12,December,Saturday,12,Afternoon,Dec,Sat
12/24/2016 13:08,12/24/2016 13:29,Business,Lahore,Lahore,3.6,Errand/Supplies,2016-12-24 13:08:00,2016-12-24 13:29:00,21.0,2016-12-24,2016,12,December,Saturday,13,Afternoon,Dec,Sat
12/24/2016 17:12,12/24/2016 17:27,Business,Lahore,Lahore,1.7,Errand/Supplies,2016-12-24 17:12:00,2016-12-24 17:27:00,15.0,2016-12-24,2016,12,December,Saturday,17,Evening,Dec,Sat
12/24/2016 19:12,12/24/2016 19:27,Business,Lahore,Lahore,2.9,Meal/Entertain,2016-12-24 19:12:00,2016-12-24 19:27:00,15.0,2016-12-24,2016,12,December,Saturday,19,Evening,Dec,Sat
12/24/2016 22:04,12/24/2016 22:09,Business,Lahore,Lahore,0.6,Errand/Supplies,2016-12-24 22:04:00,2016-12-24 22:09:00,5.0,2016-12-24,2016,12,December,Saturday,22,Night,Dec,Sat
12/25/2016 0:10,12/25/2016 0:14,Business,Lahore,Lahore,0.6,Errand/Supplies,2016-12-25 00:10:00,2016-12-25 00:14:00,4.0,2016-12-25,2016,12,December,Sunday,0,Morning,Dec,Sun
12/25/2016 19:15,12/25/2016 19:26,Business,Lahore,Lahore,2.3,Meal/Entertain,2016-12-25 19:15:00,2016-12-25 19:26:00,11.0,2016-12-25,2016,12,December,Sunday,19,Evening,Dec,Sun
12/25/2016 21:58,12/25/2016 22:04,Business,Lahore,Lahore,2.3,Meal/Entertain,2016-12-25 21:58:00,2016-12-25 22:04:00,6.0,2016-12-25,2016,12,December,Sunday,21,Night,Dec,Sun
12/26/2016 8:30,12/26/2016 8:41,Business,Lahore,Lahore,3.2,Meal/Entertain,2016-12-26 08:30:00,2016-12-26 08:41:00,11.0,2016-12-26,2016,12,December,Monday,8,Morning,Dec,Mon
12/26/2016 9:05,12/26/2016 9:19,Business,Lahore,Lahore,6.2,Customer Visit,2016-12-26 09:05:00,2016-12-26 09:19:00,14.0,2016-12-26,2016,12,December,Monday,9,Morning,Dec,Mon
12/26/2016 10:15,12/26/2016 10:36,Business,Lahore,Lahore,7.7,Customer Visit,2016-12-26 10:15:00,2016-12-26 10:36:00,21.0,2016-12-26,2016,12,December,Monday,10,Morning,Dec,Mon
12/26/2016 11:29,12/26/2016 11:42,Business,Lahore,Lahore,3.8,Customer Visit,2016-12-26 11:29:00,2016-12-26 11:42:00,13.0,2016-12-26,2016,12,December,Monday,11,Afternoon,Dec,Mon
12/26/2016 13:09,12/26/2016 13:43,Business,Lahore,Unknown Location,7.9,Meeting,2016-12-26 13:09:00,2016-12-26 13:43:00,34.0,2016-12-26,2016,12,December,Monday,13,Afternoon,Dec,Mon
12/27/2016 7:02,12/27/2016 7:14,Business,Kar?chi,Kar?chi,4.9,Temporary Site,2016-12-27 07:02:00,2016-12-27 07:14:00,12.0,2016-12-27,2016,12,December,Tuesday,7,Morning,Dec,Tues
12/27/2016 8:37,12/27/2016 8:59,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,2016-12-27 08:37:00,2016-12-27 08:59:00,22.0,2016-12-27,2016,12,December,Tuesday,8,Morning,Dec,Tues
12/27/2016 12:53,12/27/2016 12:57,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,2016-12-27 12:53:00,2016-12-27 12:57:00,4.0,2016-12-27,2016,12,December,Tuesday,12,Afternoon,Dec,Tues
12/27/2016 14:49,12/27/2016 15:03,Business,Kar?chi,Unknown Location,3.1,Customer Visit,2016-12-27 14:49:00,2016-12-27 15:03:00,14.0,2016-12-27,2016,12,December,Tuesday,14,Afternoon,Dec,Tues
12/27/2016 16:34,12/27/2016 16:58,Business,Unknown Location,Kar?chi,7.9,Meeting,2016-12-27 16:34:00,2016-12-27 16:58:00,24.0,2016-12-27,2016,12,December,Tuesday,16,Evening,Dec,Tues
12/27/2016 19:19,12/27/2016 19:50,Business,Kar?chi,Kar?chi,5.5,Customer Visit,2016-12-27 19:19:00,2016-12-27 19:50:00,31.0,2016-12-27,2016,12,December,Tuesday,19,Evening,Dec,Tues
12/28/2016 8:34,12/28/2016 9:06,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,2016-12-28 08:34:00,2016-12-28 09:06:00,32.0,2016-12-28,2016,12,December,Wednesday,8,Morning,Dec,Wed
12/28/2016 11:42,12/28/2016 12:12,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,2016-12-28 11:42:00,2016-12-28 12:12:00,30.0,2016-12-28,2016,12,December,Wednesday,11,Afternoon,Dec,Wed
12/28/2016 13:53,12/28/2016 14:01,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,2016-12-28 13:53:00,2016-12-28 14:01:00,8.0,2016-12-28,2016,12,December,Wednesday,13,Afternoon,Dec,Wed
12/28/2016 15:04,12/28/2016 15:39,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,2016-12-28 15:04:00,2016-12-28 15:39:00,35.0,2016-12-28,2016,12,December,Wednesday,15,Afternoon,Dec,Wed
